lambda1,P11_Pow(I1),P11_Pow(I2),P11_Exp(I1),P11_Exp(I2),P11_Pow(I4),P11_Pow(I6),P11_Exp(I4),P11_Exp(I6),lambda2,P22_Pow(I1),P22_Pow(I2),P22_Exp(I1),P22_Exp(I2),P22_Pow(I4),P22_Pow(I6),P22_Exp(I4),P22_Exp(I6)
1.2412060301507537,0.08062099393696287,0.46844022993684087,0.00010593582974772327,6.53183453187575e-05,0.11463955681164006,0.04270849659486717,0.010422511592148975,0.30023442931173916,1.2412060301507537,0.08062099393696281,0.4684402299368404,0.00010593582974772323,6.531834531875742e-05,0.0,0.0,0.0,0.0
1.2487437185929648,0.0835529564967971,0.478391028743679,0.00011184354517747092,6.676602004569089e-05,0.1191898236830968,0.043303157525455174,0.01078675782526917,0.30167758208483286,1.2487437185929648,0.08355295649679705,0.47839102874367856,0.00011184354517747077,6.676602004569083e-05,0.0,0.0,0.0,0.0
1.2562814070351758,0.08649082977243759,0.4881110910358024,0.00011784863405915232,6.818454547878274e-05,0.1238044993986176,0.04387414861468823,0.0111535860201985,0.30301643262814204,1.2562814070351758,0.08649082977243759,0.4881110910358013,0.0001178486340591525,6.818454547878264e-05,0.0,0.0,0.0,0.0
1.263819095477387,0.08943589854942703,0.49761784330118597,0.00012395347768321587,6.957587156290407e-05,0.12848410099609045,0.04442254565398566,0.011523020439523347,0.3042595020090109,1.263819095477387,0.08943589854942707,0.49761784330118597,0.0001239534776832161,6.957587156290401e-05,0.0,0.0,0.0,0.0
1.271356783919598,0.09238908485548446,0.5069255815106497,0.00013016035979899712,7.094159670015889e-05,0.13322914653370263,0.04494936953748971,0.011895085656805558,0.3054145219784226,1.271356783919598,0.09238908485548433,0.506925581510649,0.00013016035979899698,7.09415967001588e-05,0.0,0.0,0.0,0.0
1.278894472361809,0.09535103937423661,0.5160461298333063,0.00013647136057592357,7.22830494021599e-05,0.13804015508585105,0.04545558936620189,0.012269806559572102,0.3064885178004423,1.278894472361809,0.0953510393742367,0.5160461298333072,0.0001364713605759238,7.228304940216015e-05,0.0,0.0,0.0,0.0
1.2864321608040201,0.09832221597868772,0.5249893849670353,0.00014288830056053583,7.360135300087369e-05,0.14291764673909343,0.045942125359677295,0.012647208352359971,0.3074878812992244,1.2864321608040201,0.09832221597868766,0.5249893849670342,0.0001428883005605358,7.360135300087356e-05,0.0,0.0,0.0,0.0
1.2939698492462313,0.101302930185046,0.5337637540703932,0.00014941272190969082,7.489747573489791e-05,0.14786214258813798,0.046409851588244004,0.013027316559816603,0.30841843540937547,1.2939698492462313,0.10130293018504596,0.533763754070393,0.00014941272190969074,7.489747573489794e-05,0.0,0.0,0.0,0.0
1.3015075376884422,0.10429340347180585,0.5423764993602167,0.00015604589567131584,7.617226874700913e-05,0.15287416473187318,0.04685959853777277,0.013410157029856675,0.30928549132981853,1.3015075376884422,0.10429340347180581,0.5423764993602163,0.00015604589567131576,7.61722687470091e-05,0.0,0.0,0.0,0.0
1.3090452261306533,0.10729379586207516,0.5508340042317348,0.00016278884580576074,7.742649442208353e-05,0.15795423626943764,0.047292155518151725,0.013795755936875546,0.3100938992247423,1.3090452261306533,0.10729379586207513,0.5508340042317348,0.00016278884580576072,7.742649442208348e-05,0.0,0.0,0.0,0.0
1.3165829145728642,0.11030422918438296,0.5591419755275635,0.00016964238264494713,7.866084721806438e-05,0.16310288129632486,0.047708272925819445,0.014184139785019676,0.31084809328284624,1.3165829145728642,0.11030422918438301,0.5591419755275635,0.00016964238264494734,7.866084721806448e-05,0.0,0.0,0.0,0.0
1.3241206030150754,0.11332480319965946,0.567305595229491,0.00017660714035894423,7.987596879902018e-05,0.16832062490052915,0.048108664369969766,0.01457533541151507,0.31155213183389485,1.3241206030150754,0.11332480319965942,0.5673055952294901,0.00017660714035894415,7.987596879902004e-05,0.0,0.0,0.0,0.0
1.3316582914572863,0.11635560644290609,0.5753296329825894,0.0001836836146252663,8.107245893118774e-05,0.17360799315872502,0.04849400867135792,0.01496936999005358,0.31220973312626493,1.3316582914572863,0.1163556064429061,0.5753296329825901,0.0001836836146252662,8.107245893118782e-05,0.0,0.0,0.0,0.0
1.3391959798994975,0.1193967232630206,0.5832185288732732,0.00019087219802872644,8.22508832847909e-05,0.17896551313248635,0.04886495174200675,0.015366271034238353,0.3128243072879791,1.3391959798994975,0.11939672326302056,0.5832185288732725,0.00019087219802872655,8.225088328479082e-05,0.0,0.0,0.0,0.0
1.3467336683417086,0.12244823820301112,0.5909764539992954,0.0001981732117573644,8.341177901213332e-05,0.18439371286453812,0.049222108353527916,0.01576606640108837,0.3133989849244148,1.3467336683417086,0.12244823820301115,0.5909764539992963,0.00019817321175736444,8.341177901213337e-05,0.0,0.0,0.0,0.0
